2,0.0007450580596923828
71,0.0049610137939453125
10000,0.005132913589477539
10000,1.5629229545593262
10000,1.571221113204956
8571,1.5755150318145752
10000,1.583219051361084
10000,1.5914599895477295
8571,1.5953779220581055
8571,1.6038520336151123
8571,1.6118590831756592
10000,1.6162569522857666
8571,1.6251459121704102
8571,1.6326179504394531
10000,1.6366620063781738
7500,1.644563913345337
10000,1.6529710292816162
8571,1.656959056854248
10000,1.6652560234069824
10000,1.6694121360778809
8571,1.6772699356079102
10000,1.6859419345855713
7500,1.6897821426391602
10000,1.6978931427001953
8571,1.706130027770996
10000,1.7101709842681885
10000,1.7185029983520508
8571,1.7266130447387695
8571,1.73061203956604
8571,1.7389991283416748
10000,1.7469401359558105
8571,1.7513830661773682
8571,1.7594420909881592
10000,1.7632861137390137
7500,1.7717881202697754
10000,1.7797720432281494
8571,1.784162998199463
10000,1.7923600673675537
10000,1.8004260063171387
8571,1.8044540882110596
10000,1.812798023223877
7500,1.8211979866027832
10000,1.8251349925994873
8571,1.8332579135894775
8571,1.8412411212921143
10000,1.8454599380493164
8571,1.8537869453430176
8571,1.8617229461669922
8571,1.8658030033111572
8571,1.874258041381836
10000,1.8783550262451172
8571,1.8865370750427246
10000,1.8948681354522705
7500,1.8985419273376465
10000,1.9070510864257812
10000,1.9149060249328613
8571,1.9188990592956543
10000,1.9276609420776367
8571,1.9357209205627441
10000,1.939655065536499
7500,1.9478809833526611
8571,1.9560480117797852
10000,1.960029125213623
8571,1.9681689739227295
10000,1.9764840602874756
8571,1.9807369709014893
8571,1.9887831211090088
8571,1.9927399158477783
8571,2.0009689331054688
10000,2.009416103363037
8571,2.013258934020996
10000,2.0214200019836426
7500,2.030128002166748
10000,2.033669948577881
10000,2.0423030853271484
8571,2.049929141998291
10000,2.0542049407958984
8571,2.062662124633789
10000,2.0665030479431152
7500,2.074976921081543
10000,2.0829999446868896
8571,2.0869951248168945
8571,2.0955779552459717
10000,2.103624105453491
8571,2.1076600551605225
8571,2.1156859397888184
8571,2.1238629817962646
10000,2.1282219886779785
8571,2.136214017868042
8571,2.1442511081695557
10000,2.1484649181365967
7500,2.156705141067505
10000,2.1609809398651123
8571,2.168894052505493
10000,2.1770639419555664
8571,2.1814301013946533
8571,2.1893911361694336
10000,2.1980409622192383
7500,2.20158314704895
10000,2.210153102874756
8571,2.2179529666900635
10000,2.222074031829834
8571,2.230649948120117
8571,2.238619089126587
8571,2.242882013320923
8571,2.2508480548858643
10000,2.2549259662628174
8571,2.263366937637329
10000,2.2713160514831543
8571,2.2753090858459473
7500,2.2836720943450928
10000,2.2919840812683105
8571,2.296126127243042
10000,2.30400013923645
8571,2.312183141708374
10000,2.3165669441223145
8571,2.324728012084961
8571,2.3287289142608643
10000,2.33686900138855
8571,2.345395088195801
10000,2.3492491245269775
8571,2.357567071914673
10000,2.3655929565429688
7500,2.369575023651123
10000,2.377864122390747
10000,2.3859119415283203
8571,2.3900630474090576
10000,2.398560047149658
8571,2.40629506111145
8571,2.410706043243408
8571,2.4190011024475098
10000,2.4231181144714355
8571,2.4312610626220703
8571,2.439120054244995
10000,2.443510055541992
8571,2.4515209197998047
8571,2.4599339962005615
8571,2.4639511108398438
10000,2.47202205657959
8571,2.4803080558776855
10000,2.4842419624328613
10000,2.492656946182251
7500,2.500821113586426
10000,2.50475811958313
8571,2.513762950897217
8571,2.521059036254883
8571,2.525214910507202
8571,2.533729076385498
7500,2.541901111602783
8571,2.549691915512085
8571,2.554084062576294
7500,2.5623679161071777
7500,2.5705599784851074
7500,2.5787289142608643
6666,2.586961030960083
6666,2.5991930961608887
6666,2.6073031425476074
6666,2.6157760620117188
5454,2.62758207321167
5454,2.6359200477600098
5454,2.648350954055786
5454,2.6605639457702637
4615,2.6726911067962646
4615,2.685253143310547
4285,2.7015440464019775
3529,2.718035936355591
3333,2.734415054321289
2857,2.7548000812530518
2500,2.779413938522339
2000,2.8120081424713135
1363,2.8531720638275146
10,8.423463106155396
3750,8.443886041641235
5454,8.451875925064087
6666,8.464383125305176
6000,8.472336053848267
6666,8.4807870388031
7500,8.488620042800903
8571,8.49713397026062
7500,8.505098104476929
7500,8.51369595527649
7500,8.521461009979248
8571,8.529562950134277
8571,8.534044981002808
8571,8.542094945907593
8571,8.550454139709473
7500,8.55855107307434
8571,8.56253695487976
10000,8.570711135864258
8571,8.578789949417114
8571,8.582993984222412
8571,8.592777013778687
8571,8.599354982376099
8571,8.603550910949707
8571,8.611791133880615
10000,8.619781970977783
10000,8.623747110366821
8571,8.63227891921997
8571,8.640241146087646
10000,8.644490957260132
8571,8.652713060379028
10000,8.66091513633728
8571,8.664927005767822
8571,8.67292308807373
8571,8.681272029876709
8571,8.685540914535522
8571,8.693748950958252
10000,8.701663970947266
8571,8.705676078796387
10000,8.714203119277954
10000,8.722141981124878
7500,8.726546049118042
10000,8.734591007232666
8571,8.742547988891602
8571,8.746925115585327
10000,8.75489592552185
8571,8.763057947158813
8571,8.767241954803467
10000,8.775378942489624
8571,8.783663034439087
10000,8.78782606124878
8571,8.795943975448608
10000,8.800081968307495
8571,8.808249950408936
8571,8.81640911102295
10000,8.82050609588623
8571,8.828877925872803
8571,8.836899042129517
10000,8.84088397026062
7500,8.849097967147827
10000,8.857393026351929
8571,8.861550092697144
8571,8.869882106781006
10000,8.878010988235474
8571,8.88192892074585
10000,8.890008926391602
7500,8.898256063461304
8571,8.902570962905884
10000,8.910818099975586
8571,8.918779134750366
10000,8.922707080841064
8571,8.931095123291016
7500,8.935184001922607
10000,8.943426132202148
8571,8.951760053634644
10000,8.955452919006348
8571,8.964075088500977
8571,8.971982955932617
8571,8.97602391242981
8571,8.984283924102783
10000,8.992619037628174
8571,8.9966881275177
10000,9.004892110824585
10000,9.013200998306274
8571,9.017112970352173
8571,9.025438070297241
8571,9.033482074737549
